"Trade_Code";"Trade_Cls";"TradeExternal_Cls";"Trade_Name";"Contact_Person";"Address1";"Address2";"City";"Postal_Code";"Telephone";"Fax";"Email";"Country_Cls";"Last_Update"
"303370";"000";"C";"MULYATEK KREASI ANDALAN~PT.";"";"Jl. Raya Perancis Pergudangan 9 No.9  BV";"RT. 01 RW. 08 Jatimulya";"Kosambi, Tangerang";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303380";"000";"C";"TOYOTA TSUSHO INDONESIA~PT.";"";"MIDPLAZA 2 LT. 10, JL. JEND. SUDIRMAN";"KAV. 10-11, KARET TENGSIN, TANAH ABANG";"JAKARTA PUSAT, DKI JKT RAYA";"10220";"";"";"";"";"4/3/2021 10:56:00 AM"
"303390";"000";"C";"SINAR UNIVERSAL CEMERLANG~CV.";"";"KOMPLEK CEMARA HIJAU BLOK X NO 88-E";"RT.000 RW.000, SAMPALI PERCUT SEI TUAN";"DELI SERDANG SUMATRA UTARA";"00000";"";"";"";"";"4/3/2021 10:56:00 AM"
"303400";"000";"C";"AMERTA INDAH OTSUKA~PT.";"";"JL. SULTAN ISKANDAR MUDA V-TA LT. 7/701";"WISMA PONDOK INDAH RT. 004 RW. 003";"PONDOK PINANG KEBAYORAN LAMA,";"12310";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"303401";"001";"C";"UNICHARM NONWOVEN INDONESIA~PT.";"";"Ngoro Industrial Park D2-1A RT 000 RW 000";"Ngoro Kab. Mojokerto Jawa Timur";"";"61385";"";"";"";"";"4/3/2021 10:56:00 AM"
"303411";"001";"C";"ANUGRAH CITRARASA~PT.";"";"JL. NUSANTARA BLOK D NO. 47 RT 003 RW.017";"KEL. SUNTER AGUNG, KEC. TANJUNG PRIOK";"JAKARTA UTARA,DKI JAKARTA RAYA";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303421";"001";"C";"KEWPIE INDONESIA~PT.";"";"Kawasan GIIC Cikarang Blok CC";"No. 5 Pasirranji - Cikarang Pusat";"Bekasi";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303430";"000";"C";"LUHANI HANDAYANI~PT.";"";"JL. TUGU INDUSTRI RAYA NO 2,";"RANDUGARUT TUGU";"KOTA SEMARANG JAWA TENGAH-000";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303440";"000";"C";"JAVA AGRITECH~PT.";"";"JL. RAYA SEMARANG KENDAL";"KM. 12, RANDUGARUT, TUGU";"SEMARANG, JAWA TENGAH";"00000";"";"";"";"";"4/3/2021 10:56:00 AM"
"303451";"001";"C";"KANEKA FOODS INDONESIA~PT.";"";"Jl. Maligi V Lot U-2 Kawasan Industri KIIC";"Margakaya - Telukjambe Barat";"Karawang";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303461";"001";"C";"GIZI INDONESIA~PT.";"";"Jl. Veteran II Rt 004 Rw 004";"Teluk Pinang, Ciawi Bogor";"Jawa Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303470";"000";"C";"HANWA INDONESIA~PT.";"";"Gd Midplaza 1 Lt. 16, Jl. Jend. Sudirman Kav. 10-11";"Kel. Karet Tengsin, Tanah Abang-Jakarta Pusat";"DKI Jakarta";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303481";"001";"C";"MULTI STAR RUKUN ABADI~PT.";"";"Jl. Rancajigang No. 180 RT. 01 RW. 15";"Padamulya, Majalaya, Kab Bandung";"Jawa Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303490";"000";"C";"NISSIN FOODS INDONESIA~PT.";"";"Jl. Jababeka Raya Blok N-1,";"Kws Industri Jababeka Cikarang";"Kel. Wangunharja Kec.Ckr Utara";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303500";"000";"C";"FUMAKILLA NOMOS~PT.";"";"Jl. Terusan Interchange Dusun Sukamulya";"RT. 025 RW.006 Anggadita, Klari,Karawang";"Jawa Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303510";"000";"C";"SPARINDO FOOD~PT.";"";"Komplek Tristet Jl. Raya Serang KP. Bunut";"RT. 005 RW. 002 Cikupa";"Tangerang Banten - 000000";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303520";"000";"C";"SALIM IVOMAS PRATAMA Tbk~PT.";"";"Sudirman Plaza - Indofood Tower Lt. 11";"Jl. Jend. Sudirman Kav.76-78, Setiabudi, Setiabudi";"Jakarta Selatan";"12910";"";"";"";"";"4/3/2021 10:56:00 AM"
"303531";"001";"C";"UNI-CHARM INDONESIA~PT.";"";"Jl. MH. Thamrin No. 51 Plaza BII Menara 2 LT.12,";"Menteng, Jakarta Pusat, DKI Jakarta Raya";"";"10350";"";"";"";"";"4/3/2021 10:56:00 AM"
"303540";"000";"C";"ARTEMIS  PRIMAVERA KEMINDO~PT.";"";"Jl. Bendungan Hilir Raya No. 76 RT.RW";"Kel. Bendungan Hilir Kec. Tanah Abang";"Jakarta Pusat, DKI Jakarta";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303550";"000";"C";"INDUSTRI SUSU ALAM MURNI~PT.";"";"Jl. Prof. DR. Soepomo, SH No. 178, Menteng Dalam";"Tebet Jakarta Selatan DKI Jakarta - 00000";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303561";"001";"C";"YUPI INDO JELLY GUM~PT.";"";"Jl. Pancasila IV Cicadas, Gunung Putri";"Bogor - Jawa Barat";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303571";"001";"C";"DJOJONEGORO C-1000~PT.";"";"Jl. Gatot Subroto Kav. 99 Mampang Prapatan";"Mampang Prapatan, Jakarta Selatan";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303581";"001";"C";"LION WINGS~PT.";"";"Jl. Inspeksi Cakung Drain Timur No. 1";"RT. 001 RW. 007 Cakung Barat, Cakung, Jakarta Timur";"DKI Jakarta Raya";"13910";"";"";"";"";"4/3/2021 10:56:00 AM"
"303591";"001";"C";"ESTHETIC CONCORINDO~PT.";"";"Muara Karang Blok Y.5.B No. 1-A";"RT. 005 RW. 017 Pluit - Penjaringan";"Jakarta Utara - DKI Jakarta";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303601";"001";"C";"PT. MANDOM INDONESIA TBK";"";"Gedung Wisma 46-Kota BNI Lt. 7 Suite 07.01.";"Jalan Jenderal Sudirman Kav. 1 Karet Tengsin, Tanah Abang,";"Jakarta Pusat, DKI Jakarta";"10220";"";"";"";"";"4/3/2021 10:56:00 AM"
"303611";"001";"C";"FUMAKILLA INDONESIA~PT.";"";"JL. SILIWANGI PASIR JAYA";"JATI UWUNG KOTA TANGERANG";"BANTEN";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303621";"001";"C";"DUA KELINCI~PT.";"";"Jl. Pati-Kudus KM.6.3,";"Bumirejo, Margorejo";"Pati, Jawa Tengah";"00000";"";"";"";"";"4/3/2021 10:56:00 AM"
"303631";"001";"C";"SERENA INDOPANGAN INDUSTRI~PT.";"";"Desa Cibinong No. 35,";"Ciri Mekar - Cibinong";"Bogor - Jawa Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303641";"001";"C";"COCA COLA INDONESIA~PT.";"";"SOUTH QUARTER TOWER B LT. PH UNIT A-H JL RA KARTINI";"KAV. 8 RT. 010 RW. 004 CILANDAK BARAT CILANDAK";"JAKARTA SELATAN DKI JAKARTA";"12430";"";"";"";"";"4/3/2021 10:56:00 AM"
"303801";"001";"C";"ULTRAJAYA ITO EN MANUFACTURING~PT.";"";"Talavera Suite LT. 21 Unit 5,6 & 7 Talavera Office Park";"Jl. Letjen. TB. Simatupang Kav. 22-26 Rt. 001 Rw. 001";"Cilandak Barat, Cilandak";"12430";"";"";"";"";"4/3/2021 10:56:00 AM"
"303811";"001";"C";"INOVASI PANGAN PRIMA~PT.";"";"Raya Cileungsi Km 17 No. RT. 001 RW. 005";"Kel. Pasir Angin Kec. Cileungsi";"Bogor, Jawa Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303821";"001";"C";"PROTEX INDO~CV.";"";"Br. Tegal Permai Blok P3 No.61 R/RW 0/0";"Kerobokan Kaja-Kuta utara";"Badung-Bali";"80361";"";"";"";"";"4/3/2021 10:56:00 AM"
"303831";"001";"C";"PROCOAT ENERGI BARU~PT.";"";"Jl. Jababeka II E Blok C 15 H Kaw. Industri";"Cikarang Pasir Gombong Cikarang Utara";"Bekasi";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303841";"001";"C";"DION FARMA ABADI~PT.";"";"JL. RAYA YOGYA-SOLO KM. 18";"KEMUDO PRAMBANAN";"KAB. KLATEN JAWA TENGAH";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303851";"001";"C";"PRIMA SARI NUSANTARA~PT.";"";"SWATANTRA RAYA NO. 8 RT. 005 RW. 005";"JATIASIH-JATIASIH, KOTA BEKASI";"JAWA BARAT";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303861";"001";"C";"CIPTA SELERA SEMESTA~PT.";"";"Kp. Kramat Rt. 012 RW. 003";"Sumur Bandung Jayanti";"Kab. Tangerang, Banten";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"303871";"001";"C";"AMERTA INDAH OTSUKA~PT.";"";"WISMA PONDOK INDAH JL. SULTAN ISKANDAR MUDA V-TA";"LT.7 NO.701 RT.004 RW.003 PONDOK PINANG KEBAYORAN LAMA";"KOTA ADM. JAKARTA SELATAN, DKI";"12310";"";"";"";"";"4/3/2021 10:56:00 AM"
"303881";"001";"C";"LAB INDONESIA~PT.";"";"Ruko Puri Deltamas Blok K No 1";"Jl.Bandengan Selatan No 43 Penjaringan";"Jakarta Utara DKI Jakarta Raya";"14450";"";"";"";"";"4/3/2021 10:56:00 AM"
"303891";"001";"C";"PUSAN MANIS MULIA~PT.";"";"Jl. Gandasari No. 79, RT 008/02,";"Ds Kadu, Curug, Tangerang";"";"15810";"";"";"";"";"4/3/2021 10:56:00 AM"
"303901";"001";"C";"TANABE INDONESIA~PT.";"";"Jl. Tanah Abang III No. 8";"RT/RW : 002/003, Petojo Selatan";"Jakarta Pusat";"10160";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"303911";"001";"C";"SEASONAL SUPPLIES INDONESIA~PT.";"";"Jl. Raya Serang Km. 16,8 Desa Talaga, Cikupa";"Tangerang, Banten";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"303921";"001";"C";"PERUSAHAAN INDUSTRI CERES~PT.";"";"Jl. Raya Dayeuhkolot No.92";"Pasawahan, Dayeuhkolot";"Kab. Bandung, Jawa Barat";"40256";"";"";"";"";"4/3/2021 10:56:00 AM"
"303931";"001";"C";"SINAR PERMATA HALIM SWADAYA~PT.";"";"Jl. Rungkut Industri II Blok B/43-A, No. 43 A";"Kalirungkut - Rungkut";"Surabaya, Jawa Timur";"60293";"";"";"";"";"4/3/2021 10:56:00 AM"
"303941";"001";"C";"MILKO BEVERAGE INDUSTRY~PT.";"";"Jl.Mayjen H.R.E Sukma Km. 15 No.3, Ciherang";"Pondok Caringin";"Bogor Jawa Barat";"00000";"";"";"";"";"4/3/2021 10:56:00 AM"
"303951";"001";"C";"FOODEX INTI INGREDIENTS~PT.";"";"Jl. Soka Blok F 18 No. 11-12";"Delta Silicon 3 Lippo Cikarang";"Cicau - Cikarang Pusat Bekasi";"17816";"";"";"";"";"4/3/2021 10:56:00 AM"
"303961";"001";"C";"SANGHIANG PERKASA TBK~PT.";"";"Gedung Graha Kirana Lt. 5 Jl. Yos Sudarso Kav 88";"RT. 009 RW. 011 Sunter Jaya Tanjung Priok, Jakarta Utara";"DKI Jakarta";"143650";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"303971";"001";"C";"UNION CONFECTIONERY~PT.";"";"Jl. Medan Belawan Km. 10,5 Mabar";"Kel. Mabar - Kec. Medan Deli";"Medan - Sumatera Utara";"20242";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"303981";"001";"C";"GIZITATAPANGAN SEJAHTERA~PT.";"";"JL. PARALON I NO. 22 RT.002 RW.011";"CIGONDEWAH KALER, BANDUNG KULON";"KOTA BANDUNG, JAWA BARAT";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"303991";"001";"C";"ROHTO LABORATORIES INDONESIA~PT.";"";"Wisma Barito Pacific LT.7 Tower B";"Jl.Letjend S.Parman Kav. 62-63 Slipi Palmerah";"Jakarta Barat DKI Jakarta";"11410";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304001";"001";"C";"NISSIN FOODS INDONESIA~PT.";"";"Jl. Jababeka Raya Blok N-1,";"Kws Industri Jababeka Cikarang Kel. Wangunharja";"Kec. Cikarang Utara Bekasi";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304011";"001";"C";"SPARINDO FOOD~PT.";"";"Komplek Tristet Jl. Raya Serang KP. Bunut";"RT. 005 RW. 002 Cikupa";"Tangerang Banten";"00000";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304021";"001";"C";"AGEL LANGGENG~PT.";"";"Jl.Raya Sultan Agung Km.27, RT/RW : 002/007";"Medan Satria";"Kotamadya Bekasi";"17132";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304031";"001";"C";"LAVARIAN AROMINDO PRATAMA~PT.";"";"Jl. Halim Perdana Kusuma No. 9 RT. 001 RW.001";"Jurumudi, Benda, Tangerang, Banten";"";"15124";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304041";"001";"C";"CITRADIMENSI ARTHALI~PT.";"";"Perum Prasarana Perikanan Samudera Blok N No. 11";"Penjaringan-Penjaringan Jakarta Utara-DKI Jakarta";"";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304051";"001";"C";"WORLDWIDE RESINS & CHEMICALS~PT.";"";"Kawasan Multiguna-Taman Techno Sektor XI Blok B No. 3A";"BSD City Setu";"Setu - Tangerang Banten";"15310";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304061";"001";"C";"TIENS INDONESIA LOGISTIC TRADING~PT.";"";"Rukan Multiguna 5 PQR Lt 2 & 3";"Jl. Rajawali Selatan Raya Blok C-5 No.2";"Pademangan Timur-Pademangan";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304071";"001";"C";"GONDOWANGI TRADISIONAL KOSMETIKA~PT.";"";"Jl Jababeka Blok U No. 29 C RT/RW:03/03";"Karang Baru-Cikarang Utara";"Bekasi";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304081";"001";"C";"SURYA DERMATO MEDICA LABORATORIES~PT.";"";"Jl. Rungkut Industri III No. 31, Kalirungkut";"Rungkut, Surabaya";"Jawa Timur";"00000";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304091";"001";"C";"GAJAH MADA BUANA PERKASA~PT.";"";"Kawasan Industri Mekar Raya Kav. 39";"Panyileukan Kota Bandung Jawa Barat";"";"40613";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"306511";"001";"C";"BE HATI MEDIKA ESTHETICA~PT.";"";"Jl. Slamet Riyadi No. 390 Rt. 003 Rw. 008";"Laweyan Surakarta Jawa Tengah";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306521";"001";"C";"INDOFOOD SUKSES MAKMUR TBK~PT.";"";"Indofood Tower Lt. 27, Sudirman Plaza";"Jl. Jend. Sudirman Kav. 76-78, Setia Budi";"Setiabudi, Jakarta Selatan";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306531";"001";"C";"SENTRA PANGAN BERKAH MANDIRI~PT.";"";"Karawang Sentra Bizhub Blok E No. 6";"Jalan Raya Telukjambe No. 8 Telukjambe Telukjambe Timur";"Kab. Karawang Jawa Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306541";"001";"C";"SAVORIA KREASI RASA~PT.";"";"BURIKAN RT 001 RW 004";"BURIKAN KOTA";"KAB. KUDUS JAWA TENGAH";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306551";"001";"C";"HATINDO BERKAH AROMA~PT.";"";"Jl. Pangkalan Asem No. 34 RT. 004 RW. 002";"Bantargebang Bantar Gebang Kota Bekasi";"Jawa Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306561";"001";"C";"NUTRISAINS~PT.";"";"Taman Kebon Jeruk";"Jl. Meruya Ilir A2/15 RT.003/007 Meruya Selatan";"Kembangan Jakarta Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306571";"001";"C";"UNIVERSAL CIPTA MANDIRI~CV.";"";"JL. SRIWIJAYA NO.30 RT. 000 RW. 000";"KEL. CIGERELENG KEC. REGOL KOTA BANDUNG";"JAWA BARAT";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306581";"001";"C";"TRITEGUH MANUNGGAL SEJATI~PT.";"";"Industri Keroncong";"Tangerang-Jati Uwung";"Keroncong";"15134";"";"";"";"";"4/3/2021 10:56:00 AM"
"306591";"001";"C";"GLOBAL VITA NUTRITECH~PT.";"";"SEKTOR 1A KAWASAN INDUSTRI INDOTAISEI";"Q2 RT.000 RW.000 KALIHURIP, CIKAMPEK";"KAB. KARAWANG JAWA BARAT";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306601";"001";"C";"KINO FOOD INDONESIA~PT.";"";"KINO TOWER LT. 12, JL. JALUR SUTERA";"BOULEVARD NO. 1 ALAM SUTERA PANUNGGANAN TIMUR PINANG";"KOTA TANGERANG BANTEN";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306611";"001";"C";"NEXTER BIOTECH ESTETIKA~PT.";"";"WTC MANGGA DUA LANTAI 1 BLOK C NO. 46";"JL. MANGGA DUA RAYA NO. 8 KEL. ANCOL, KEC. PADEMANGAN";"ANCOL,PADEMANGAN JAKARTA UTARA";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306621";"001";"C";"BARRY CALLEBAUT INDONESIA~PT.";"";"KRIKILAN KM.28 RT.7 RW.03";"KRIKILAN, DRIYOREJO GRESIK";"JAWA TIMUR";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306631";"001";"C";"ALAM ZEMPOL~CV.";"";"JL. MENDIRA RT-RW, DS. SENGKIDU,";"MANGGIS, KARANG ASEM, BALI";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"306641";"001";"C";"PERSEROAN DAGANG DAN INDUSTRI FARMASI AFIAT~PT.";"";"Jl. Mahar Martanegara No. 138";"Cimahi Tengah,Cimahi";"Jawa Barat";"40522";"";"";"";"";"4/3/2021 10:56:00 AM"
"306650";"000";"C";"OGI MKT";"";"";"";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"304251";"001";"C";"ENERGI MURNI INDONESIA~PT.";"";"Jl. Jend. Gatot Subroto Kav.99";"Mampang Prapatan";"Jakarta Selatan";"12790";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304261";"001";"C";"ASABA FOOD INDUSTRY~PT.";"";"Jl. Ir. H. Juanda 1A No. 19";"Kebon Kelapa Gambir";"Jakarta Pusat";"10120";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304271";"001";"C";"SAMPONO ALAM GLOBALINDO~PT.";"";"Ko Nusa Hijau Permai G V No 48 RT/005 RW/018";"KEL. Citeureup KEC. Cimahi Utara";"Cimahi, Jawa Barat";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"304281";"001";"C";"PHAROS INDONESIA~PT.";"";"Jl. Limo No. 40 Grogol Selatan, Kebayoran Lama";"Jakarta Selatan, DKI Jakarta Raya";"";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304291";"001";"C";"MULTI CITRA RASA~PT.";"";"RUKAN EMERALD COMMERCIAL JL. BULEVARD";"UF NO.018 RT. RW. KEL. MARGA MULYA";"KEC. BEKASI UTARA KOTA BEKASI";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304301";"001";"C";"ARTEMIS PRIMAVERA KEMINDO~PT.";"";"Scientia Business Park Tower 2 Lt.2";"Jl. Boulevard Gading Serpong Blok. O No. 2";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"304311";"001";"C";"CONTINENTAL COSMETIC~PT.";"";"Jl. Sumber Asih No. 22";"RT. 008 RW. 007 Warung Muncang";"Bandung Kulon, Bandung";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304321";"001";"C";"SINAR UNIVERSAL CEMERLANG~CV.";"";"KOMPLEK CEMARA HIJAU BLOK X NO 88-E";"RT.000 RW. 000, SAMPALI PERCUT SEI TUAN";"DELI SERDANG SUMATRA UTARA";"00000";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304331";"001";"C";"NIRAMAS UTAMA~PT.";"";"Jl. Raya Bekasi Km. 39,5";"Tambun - Tambun Selatan";"Kab. Bekasi";"17510";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304341";"001";"C";"INDOFOOD TSUKISHIMA SUKSES MAKMUR~PT.";"";"Jl. Industri I/3 Pelabuhan Tanjung Priok";"Tanjung Priok Jakarta Utara";"DKI Jakarta";"14310";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304351";"001";"C";"SONTON FOOD INDONESIA~PT.";"";"GRHA INTIRUB-INTIRUB BUSINESS PARK CILILITAN";"BESAR NO 454, KEBON PALA MAKASAR JAKARTA";"TIMUR DKI JAKARTA";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304361";"001";"C";"INTAN KENKOMAYO INDONESIA~PT.";"";"Jl. Raya Tipar Cakung KM.0,6 No. 49 RT 003 RW 007";"Cakung Barat,Cakung";"Jakarta Timur,DKI Jakarta Raya";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304371";"001";"C";"SURYAMAS MENTARI~PT.";"";"The Koppel Building Suite 6";"Jl. Pluit Selatan Raya No. 10 RT.001/09 Pluit";"Penjaringan - Jakarta Utara";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304381";"001";"C";"GUNACIPTA MULTIRASA~PT.";"";"Kp Rawa Bamban Jl Faliman Jaya No. 01 RT 001 RW 007";"Jurumudi Baru Benda";"Tangerang Banten";"00000";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304391";"001";"C";"FABIOLA INTIPRATAMA~PT.";"";"Jl. P. Jayakarta 121/48";"Mangga Dua selatan Sawah Besar";"Jakarta Pusat DKI Jakarta Raya";"00000";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304401";"001";"C";"MAS GANDA~PT.";"";"Desa Sukadamai RT.006/01";"Kec. Cikupa Tangerang";"";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304411";"001";"C";"PANDARIA MAKMUR~PT.";"";"Jl. Perancis Sukarno Hatta";"Rt. 06 Rw. 02 Kosambi Timur";"Kosambi Tangerang";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304421";"001";"C";"IC-MPO";"";"";"";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"304431";"000";"C";"IC-NPI";"";"";"";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"304441";"001";"C";"IC-FORECAST";"";"";"";"";"";"";"";"";"";"4/3/2021 10:56:00 AM"
"304451";"001";"C";"ESKOL SURYA ANUGERAH~PT.";"";"Jl. Rungkut Industri VIII / 26-28";"Kulisari, Tenggilis Mejoyo";"Surabaya";"60291";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304461";"001";"C";"KOSMEDIKATAMA SETIA INDONESIA~PT.";"";"Jl. K. H. Mas Mansyur No. 76";"Kebon Kacang, Tanah Abang";"Jakarta";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304471";"001";"C";"HARAPAN SURYA LESTARI~PT.";"";"KP. Parung Tanjung RT/RW :003/011";"Cicadas - Gunung Putri";"Bogor";"16964";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304481";"001";"C";"TRISUMBER MAKMUR INDAH~PT.";"";"Jl. Raya Pangalengan No. 391. A";"Kamasan Banjaran Kab. Bandung";"Jawa Barat";"ID";"";"";"";"";"4/3/2021 10:56:00 AM"
"304491";"001";"C";"FALMACO NONWOVEN INDONESIA~PT.";"";"Jl. Raya Padalarang No. 289, Padalarang";"Padalarang Bandung Barat, Jawa Barat";"";"40553";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304501";"001";"C";"SIMBA INDOSNACK MAKMUR~PT.";"";"Jl. Pancasila IV Km. 9 RT. 02/13";"Cicadas, Gunung Putri, Bogor";"Jawa Barat";"16964";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304511";"001";"C";"GLOBAL INDO PANGAN~PT.";"";"Jl. Rancabolang No. 29 RT 005 RW 002";"Kelurahan Manjahlega Kecamatan Rancasari";"Bandung Jawa Barat";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304521";"001";"C";"SUKSES ABADI PANGAN~CV.";"";"Griya Hijau Jl. Pembangunan A No. 1";"RT. 003 RW. 006 Kel. Kedunghalang";"Kec. Bogor Utara Kota Bogor";"";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304531";"001";"C";"ASAHI INDOFOOD BEVERAGE MAKMUR~PT.";"";"GD The City Tower LT.15 JL MH Thamrin No. 81";"RT.000 RW.000, Menteng, Menteng Jakarta";"Pusat, DKI Jakarta Raya";"10310";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"304541";"001";"C";"LUAS BIRUS UTAMA~PT.";"";"Jl. Industri Selatan 4 Blok EE 2 E";"Pasirsari Cikarang Selatan Bekasi";"Jawa Barat";"00000";"";"";"";"ID";"4/3/2021 10:56:00 AM"
"300140";"000";"C";"CHRISTIAN SETYADI";"CHRISTIAN S";"Kelapa Puan Timur V NB.6/41";"RT.005/012 Pegangsaan dua";"Klpgading,Jakut";"";"0219209771";"";"";"ID";"4/3/2021 10:56:00 AM"
"300150";"000";"C";"CIPTA SELERA SEMESTA~PT.";"";"Jalan Pelita RT.04/05,Kebon Besar";"Batu Ceper Tangerang";"Banten";"";"0215855889";"";"";"ID";"4/3/2021 10:56:00 AM"
"300161";"001";"C";"COKLAT SUMBER RASA~PT.";"";"JL. BIHBUL RAYA NO.95 RT/RW:";"002/001 SAYATI-MARGAHAYU";"BANDUNG 40228";"";"081320479631";"";"";"ID";"4/3/2021 10:56:00 AM"
"300170";"000";"C";"CS2 POLA SEHAT~PT.";"";"Jl. Yos Sudarso No. 143,";"Kebon Besar, Batu Ceper,";"Tangerang - Banten";"00000";"0216191988";"";"";"ID";"4/3/2021 10:56:00 AM"
"300180";"000";"C";"DARUPADAJAYA~PT.";"Mr. Bambang S.";"Jl. Sukarjo Wiryopranoto";"No.28-D, Jakarta Pusat 10120";"";"";"0213857651";"0213852345";"";"ID";"4/3/2021 10:56:00 AM"
"300190";"000";"C";"DEGAMITRA UTAMA~PT.";"Mr. KARYADI";"Jl. Terusan Bandengan Utara";"16B/27";"JAKARTA UTARA";"";"0816708809";"";"";"ID";"4/3/2021 10:56:00 AM"
"300200";"000";"C";"DIAMOND COLD STORAGE~PT.";"";"Jl. Pasir Putih Raya, Kav.1";"Ancol Timur";"Jakarta Utara";"14430";"0216405678";"";"";"ID";"4/3/2021 10:56:00 AM"
"300210";"000";"C";"DIC INDONESIA~PT.";"";"Jl.RAWA GELAM III BLOK II L";"KAV 8-9 KAWASAN INDUSTRI PULO";"GADUNG JAKARTA";"";"0214613525";"";"";"ID";"4/3/2021 10:56:00 AM"
"300220";"000";"C";"DJOJONEGORO C-1000~PT.";"";"Jl. Gatot Subroto Kav. 99";"Mampang Prapatan";"Jakarta Selatan";"12790";"0266731470";"";"";"ID";"4/3/2021 10:56:00 AM"
